Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Mid,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,"Date On List"
GME,155.76,Put,160,2021-12-17,8,11.3,11.75,12.2,12,1108,624,1.78,104.51%,-0.538301,2021-12-09
GME,183.75,Put,160,2021-04-01,7,19.1,19.65,20.2,19.4,625,286,2.19,316.66%,N/A,2021-03-25
GME,202.83,Put,160,2021-07-09,7,0.58,0.71,0.84,0.73,920,680,1.35,110.88%,-0.052434,2021-07-02
GME,158.36,Put,160,2021-04-16,7,15.4,15.45,15.5,15.3,2587,1543,1.68,166.58%,-0.471811,2021-04-09
GME,181.75,Put,160,2021-03-26,3,20,20.5,21,20.4,1305,530,2.46,490.61%,N/A,2021-03-23
GME,158.36,Put,160,2021-04-09,0,1.7,2.1,2.5,1.86,13951,3031,4.6,23.67%,-0.79712,2021-04-09
GME,155.76,Put,160,2021-12-10,1,6.25,6.7,7.15,6.65,6184,1838,3.36,127.24%,-0.644311,2021-12-09
GME,246.9,Put,160,2021-03-12,3,4.1,4.3,4.5,3.95,609,485,1.26,407.70%,N/A,2021-03-09
GME,180.01,Put,160,2021-05-28,4,1.67,1.73,1.8,1.8,2295,800,2.87,115.69%,-0.150631,2021-05-21
GME,198.8,Put,160,2021-09-10,2,1.94,1.96,1.98,1.98,2293,658,3.48,251.14%,-0.103644,2021-09-08
GME,173.65,Put,160,2021-12-17,9,9,9.13,9.25,9.25,1577,624,2.53,144.94%,-0.317877,2021-12-08
GME,161.11,Put,160,2021-05-14,7,6.8,6.95,7.1,6.8,1479,527,2.81,82.83%,-0.453146,2021-05-07
GME,183.75,Put,160,2021-03-26,1,5.6,5.8,6,5.92,2890,978,2.96,415.97%,N/A,2021-03-25
GME,173.49,Put,160,2021-07-23,4,2.42,2.59,2.75,2.65,1706,777,2.2,108.62%,-0.220977,2021-07-19
GME,173.65,Put,160,2021-12-10,2,6.6,6.7,6.8,6.75,2094,497,4.21,252.18%,-0.297365,2021-12-08
GME,177.77,Put,160,2021-05-07,10,6.3,6.68,7.05,6.73,555,194,2.86,124.43%,-0.269447,2021-04-27
GME,177.81,Put,160,2021-12-10,3,4.6,4.85,5.1,5,627,497,1.26,194.15%,-0.24581,2021-12-07
GME,164.37,Put,160,2021-04-23,4,8.8,9.3,9.8,9.14,1581,473,3.34,165.43%,-0.404295,2021-04-19
GME,169.04,Put,160,2021-07-23,7,4.2,4.38,4.55,4.3,1793,777,2.31,88.36%,-0.304831,2021-07-16
GME,222,Put,160,2021-06-04,7,1.05,1.13,1.2,1.15,599,428,1.4,156.12%,-0.052296,2021-05-28
GME,166.53,Put,160,2021-04-16,2,7.6,7.9,8.2,7.83,2766,2056,1.35,223.93%,-0.37287,2021-04-14
GME,166.82,Put,160,2021-07-23,8,6.65,6.93,7.2,6.95,1903,970,1.96,103.66%,-0.363592,2021-07-15
GME,166.82,Put,160,2021-07-16,1,1.5,1.58,1.66,1.5,5579,2768,2.02,117.96%,-0.239762,2021-07-15
GME,170.26,Put,160,2021-04-09,1,2.4,2.55,2.7,2.4,5090,3226,1.58,180.87%,-0.24073,2021-04-08
GME,218.64,Put,160,2021-11-12,4,0.25,0.31,0.37,0.25,651,294,2.21,149.36%,-0.018989,2021-11-08
GME,347.51,Put,160,2021-01-29,2,10.9,14.43,17.95,13.29,686,121,5.67,0.00%,N/A,2021-01-27
GME,167.62,Put,160,2021-07-16,2,3.35,3.38,3.4,3.39,5599,2637,2.12,134.50%,-0.302505,2021-07-14
GME,265,Put,160,2021-03-12,2,3.4,3.72,4.05,3.9,2137,585,3.65,536.11%,N/A,2021-03-10
GME,162.2,Put,160,2021-05-07,4,6.7,6.98,7.25,7.21,2558,1314,1.95,122.92%,-0.432299,2021-05-03
GME,222,Put,160,2021-06-04,7,1.05,1.13,1.2,1.15,599,428,1.4,156.12%,-0.052296,2021-05-31
GME,199.18,Put,160,2021-09-10,1,0.11,0.13,0.14,0.12,1839,658,2.79,199.15%,-0.015652,2021-09-09
GME,179.84,Put,160,2021-12-03,2,1.65,1.82,1.98,1.8,636,273,2.33,162.78%,-0.151388,2021-12-01
GME,191.23,Put,160,2021-07-23,14,3.8,3.9,4,3.88,535,232,2.31,105.62%,-0.167097,2021-07-09
GME,177.77,Put,160,2021-04-30,3,1.85,1.93,2,1.95,1701,988,1.72,128.34%,-0.167651,2021-04-27
GME,194.5,Put,160,2021-03-12,4,14.2,14.7,15.2,14.35,1286,141,9.12,386.42%,N/A,2021-03-08
GME,260,Put,160,2021-03-12,1,0.56,0.81,1.05,0.9,1695,1337,1.27,529.02%,N/A,2021-03-11
GME,199.65,Put,160,2021-08-27,2,0.35,0.4,0.44,0.35,1160,918,1.26,169.54%,-0.033859,2021-08-25
GME,165,Put,160,2022-04-08,7,9.5,9.8,10.1,9.8,888,587,1.51,135.40%,-0.398247,2022-04-01
GME,210.29,Put,160,2021-09-03,10,3.15,3.45,3.75,3.5,1512,250,6.05,155.90%,-0.117347,2021-08-24
GME,200.37,Put,160,2021-06-25,4,1.56,1.61,1.65,1.59,1515,573,2.64,170.88%,-0.088936,2021-06-21
GME,210.29,Put,160,2021-08-27,3,0.91,0.95,0.98,0.9,1586,669,2.37,199.48%,-0.054601,2021-08-24
GME,178.6,Put,160,2021-10-01,3,0.77,0.89,1,0.88,1568,532,2.95,101.47%,-0.107189,2021-09-28
GME,186.95,Put,160,2021-04-09,4,4,4.05,4.1,4.1,2442,598,4.08,187.14%,N/A,2021-04-05
GME,175.47,Put,160,2021-10-01,1,0.4,0.47,0.53,0.45,3819,893,4.28,129.29%,-0.081097,2021-09-30
GME,192.2,Put,160,2021-09-24,4,0.74,0.81,0.88,0.83,1922,333,5.77,124.71%,-0.070788,2021-09-20
GME,169.8,Put,160,2021-10-29,7,2.4,2.55,2.7,2.5,1058,225,4.7,68.20%,-0.249234,2021-10-22
GME,172.39,Put,160,2021-12-10,7,8.95,9.25,9.55,10,606,441,1.37,159.61%,-0.327053,2021-12-03
GME,189.59,Put,160,2022-04-14,17,13.8,14.25,14.7,14.3,1307,257,5.09,177.66%,-0.262927,2022-03-28
GME,171.36,Put,160,2021-10-08,4,1.53,1.65,1.77,1.71,921,450,2.05,82.00%,-0.199834,2021-10-04
GME,172.39,Put,160,2021-12-03,0,0.05,0.14,0.23,0.18,2492,440,5.66,89.71%,-0.052259,2021-12-03
GME,181.56,Put,160,2021-12-03,1,0.73,0.89,1.04,0.68,613,440,1.39,194.05%,-0.097575,2021-12-02
GME,181,Put,160,2021-04-01,6,13.45,14.02,14.6,14.6,929,503,1.85,272.71%,N/A,2021-03-26
GME,158.75,Put,160,2022-07-22,2,7.65,8.1,8.55,8.25,656,140,4.69,161.91%,-0.501969,2022-07-20
GME,159.92,Put,162.5,2021-05-14,0,2.5,3.5,4.5,2.84,552,167,3.31,32.96%,-0.82277,2021-05-14
GME,172.12,Put,162.5,2021-10-08,1,0.26,0.31,0.35,0.31,601,484,1.24,82.70%,-0.088437,2021-10-07
GME,210.29,Put,162.5,2021-08-27,3,1,1.01,1.02,1.05,582,147,3.96,193.25%,-0.059472,2021-08-24
GME,161.11,Put,162.5,2021-05-07,0,0.89,1.47,2.05,1.75,889,284,3.13,26.46%,-0.731732,2021-05-07
GME,176.19,Put,162.5,2021-04-30,1,0.49,0.64,0.79,0.6,899,310,2.9,126.44%,-0.104664,2021-04-29
GME,170.26,Put,165,2021-04-09,1,3,3.48,3.95,3.5,5357,1398,3.83,164.38%,-0.341702,2021-04-08
GME,178.1,Put,165,2021-10-15,4,1.1,1.21,1.32,1.22,1232,973,1.27,75.91%,-0.158325,2021-10-08
GME,199.65,Put,165,2021-08-27,2,0.4,0.45,0.5,0.51,1536,221,6.95,157.34%,-0.045039,2021-08-25
GME,173.65,Put,165,2021-12-10,2,7.95,8.43,8.9,8.5,1309,608,2.15,247.32%,-0.355428,2021-12-08
GME,206.6,Put,165,2021-11-12,3,0.17,0.23,0.28,0.22,579,152,3.81,128.52%,-0.023412,2021-11-09
GME,161.11,Put,165,2021-05-07,0,3.3,4.18,5.05,4.2,1068,834,1.28,45.23%,-0.842172,2021-05-07
GME,181.56,Put,165,2021-12-03,1,1.02,1.36,1.69,1.2,1087,783,1.39,174.39%,-0.137074,2021-12-02
GME,194.46,Put,165,2021-04-01,2,3.7,4.03,4.35,4.2,979,535,1.83,271.94%,N/A,2021-03-30
GME,172.18,Put,165,2021-10-08,3,1.64,1.76,1.87,1.8,814,310,2.63,73.99%,-0.251842,2021-10-05
GME,179.84,Put,165,2021-12-03,2,2.57,2.68,2.78,2.64,709,316,2.24,156.38%,-0.211276,2021-12-01
GME,163.93,Put,165,2021-08-20,4,5.3,5.73,6.15,6,642,410,1.57,79.36%,-0.514629,2021-08-16
GME,170.26,Put,165,2021-04-09,1,3,3.48,3.95,3.5,5357,1398,3.83,164.38%,-0.341702,2021-04-08
GME,191.18,Put,165,2021-07-23,3,0.89,1.1,1.31,1.02,1768,958,1.85,128.67%,-0.093261,2021-07-20
GME,180.67,Put,165,2021-05-28,10,5.45,5.9,6.35,5.5,517,193,2.68,102.76%,-0.26808,2021-05-18
GME,169.8,Put,165,2021-10-29,7,4,4.2,4.4,4.15,1062,238,4.46,67.72%,-0.362104,2021-10-22
GME,192.2,Put,165,2021-09-24,4,0.94,1.02,1.1,1.18,785,315,2.49,114.27%,-0.09084,2021-09-20
GME,180.01,Put,165,2021-05-28,4,2.34,2.56,2.78,2.7,1219,646,1.89,112.34%,-0.212056,2021-05-21
GME,178.58,Put,165,2021-04-30,2,1.54,1.6,1.65,1.56,1575,711,2.22,120.07%,-0.175042,2021-04-28
GME,166.85,Put,165,2022-04-01,2,8.25,8.53,8.8,8.25,731,497,1.47,186.80%,-0.440468,2022-03-30
GME,165,Put,165,2022-04-01,0,0.75,0.97,1.19,0.9,2862,1183,2.42,26.31%,-0.497273,2022-04-01
GME,158.36,Put,165,2021-04-09,0,6.2,6.93,7.65,6.8,5799,1718,3.38,55.35%,-0.921289,2021-04-09
GME,158.36,Put,165,2021-04-16,7,17.95,18.5,19.05,18.5,873,601,1.45,167.74%,-0.524184,2021-04-09
GME,180.6,Put,165,2021-05-21,4,3,3.13,3.25,3,4610,592,7.79,120.08%,-0.21721,2021-05-17
GME,173.49,Put,165,2021-07-23,4,3.6,3.8,4,3.85,1258,477,2.64,103.73%,-0.302745,2021-07-19
GME,164.5,Put,165,2021-05-14,1,4.7,5.15,5.6,5.4,925,243,3.81,149.64%,-0.499832,2021-05-13
GME,200.09,Put,165,2021-11-05,4,0.45,0.47,0.49,0.52,530,328,1.62,113.26%,-0.045926,2021-11-01
GME,167.62,Put,165,2021-07-16,2,4.75,4.93,5.1,4.95,8157,1007,8.1,125.72%,-0.414537,2021-07-14
GME,169.12,Put,165,2021-07-30,2,2.51,2.68,2.84,2.53,1378,903,1.53,86.74%,-0.338585,2021-07-28
GME,176.19,Put,165,2021-04-30,1,0.7,0.81,0.92,0.71,2141,1067,2.01,114.59%,-0.130487,2021-04-29
GME,198.8,Put,165,2021-09-10,2,2.41,2.55,2.68,2.52,1356,198,6.85,242.79%,-0.12989,2021-09-08
GME,172.39,Put,165,2021-12-10,7,10.9,11.23,11.55,10.85,586,362,1.62,157.26%,-0.378219,2021-12-03
GME,156.44,Put,165,2021-04-16,1,11.45,12.18,12.9,12.44,2292,870,2.63,220.21%,-0.657121,2021-04-15
GME,172.39,Put,165,2021-12-03,0,0.02,0.27,0.51,0.49,2099,783,2.68,78.16%,-0.135829,2021-12-03
GME,186.95,Put,165,2021-04-09,4,5,5.1,5.2,5.15,882,534,1.65,182.20%,N/A,2021-04-05
GME,183.75,Put,165,2021-03-26,1,7.4,7.55,7.7,7.4,1725,461,3.74,411.53%,N/A,2021-03-25
GME,181.75,Put,165,2021-03-26,3,22.4,23.2,24,22.87,518,419,1.24,491.09%,N/A,2021-03-23
GME,191.45,Put,165,2021-04-09,8,6.5,6.73,6.95,6.95,591,326,1.81,162.21%,N/A,2021-04-01
GME,177.77,Put,165,2021-04-30,3,2.85,3.03,3.2,3,1154,478,2.41,125.53%,-0.238208,2021-04-27
GME,166.58,Put,165,2022-04-01,1,4.6,4.73,4.85,4.8,1137,497,2.29,160.49%,-0.438226,2022-03-31
GME,189.82,Put,165,2021-04-01,1,1.55,1.86,2.16,1.83,1130,501,2.26,257.08%,N/A,2021-03-31
GME,173.59,Put,165,2021-05-07,7,4.7,5.1,5.5,5.31,534,344,1.55,95.87%,-0.326794,2021-04-30
GME,169.04,Put,165,2021-07-23,7,5.95,6.18,6.4,6.05,1402,477,2.94,85.75%,-0.396183,2021-07-16
GME,189.95,Put,165,2021-09-24,3,0.63,0.71,0.78,0.74,646,315,2.05,114.48%,-0.079452,2021-09-21
GME,171.07,Put,165,2021-10-08,2,1.26,1.4,1.53,1.35,571,310,1.84,72.57%,-0.242097,2021-10-06
GME,183.94,Put,165,2021-07-30,4,1,1.05,1.09,1.05,586,380,1.54,91.02%,-0.11736,2021-07-26
GME,162.2,Put,165,2021-05-07,4,9.6,10,10.4,10.08,1159,344,3.37,126.09%,-0.525376,2021-05-03
GME,164.37,Put,165,2021-04-23,4,11.8,11.93,12.05,11.8,1022,461,2.22,167.18%,-0.473819,2021-04-19
GME,210.29,Put,165,2021-08-27,3,1.2,1.28,1.35,1.34,1335,221,6.04,197.24%,-0.0741,2021-08-24
GME,175.47,Put,165,2021-10-01,1,0.62,0.69,0.75,0.73,2382,563,4.23,110.75%,-0.137756,2021-09-30
GME,155.76,Put,165,2021-12-10,1,10.05,10.63,11.2,10.31,3136,1435,2.19,124.10%,-0.803672,2021-12-09
GME,172.12,Put,165,2021-10-08,1,0.34,0.41,0.47,0.39,839,310,2.71,70.49%,-0.122289,2021-10-07
GME,168.93,Put,165,2021-04-30,4,8.2,8.55,8.9,8.76,1310,232,5.65,152.33%,-0.410054,2021-04-26
GME,199.18,Put,167.5,2021-09-10,1,0.13,0.25,0.37,0.23,689,438,1.57,181.02%,-0.030353,2021-09-09
GME,175.47,Put,167.5,2021-10-01,1,0.84,0.97,1.1,1,1098,714,1.54,103.24%,-0.187442,2021-09-30
GME,165,Put,167.5,2022-04-01,0,1,2.68,4.35,3.53,1295,577,2.24,59.23%,-0.682,2022-04-01
GME,191.18,Put,167.5,2021-07-23,3,1.04,1.22,1.4,1.04,915,250,3.66,119.45%,-0.101086,2021-07-20
GME,172.18,Put,167.5,2021-10-08,3,2.25,2.51,2.76,2.42,841,512,1.64,71.11%,-0.322824,2021-10-05
GME,171.36,Put,167.5,2021-10-08,4,3.35,3.6,3.85,3.58,514,347,1.48,74.76%,-0.370548,2021-10-04
GME,265,Put,170,2021-03-19,8,22.2,22.65,23.1,22.95,590,427,1.38,473.19%,N/A,2021-03-10
GME,180.01,Put,170,2021-06-18,25,18,18.25,18.5,18.15,1537,150,10.25,125.43%,-0.367474,2021-05-21
GME,180.01,Put,170,2021-06-04,11,7.2,7.73,8.25,7.73,1100,133,8.27,99.84%,-0.338376,2021-05-21
GME,181.75,Put,170,2021-03-26,3,23,24.25,25.5,25.02,898,571,1.57,484.11%,N/A,2021-03-23
GME,167.62,Put,170,2021-07-16,2,7.1,7.28,7.45,7.2,4506,2221,2.03,119.09%,-0.546106,2021-07-14
GME,180.01,Put,170,2021-05-28,4,4,4.1,4.2,4.1,2000,596,3.36,111.55%,-0.291684,2021-05-21
GME,170.26,Put,170,2021-04-09,1,5.6,5.7,5.8,5.75,4712,2252,2.09,165.55%,-0.475687,2021-04-08
GME,165,Put,170,2022-04-01,0,5,5.5,6,5.4,3254,1238,2.63,56.66%,-0.84119,2022-04-01
GME,178.58,Put,170,2021-04-30,2,2.5,2.67,2.83,2.61,1881,618,3.04,115.48%,-0.267996,2021-04-28
GME,158.36,Put,170,2021-04-09,0,11.4,11.98,12.55,11.84,3248,2044,1.59,88.46%,-0.935766,2021-04-09
GME,176.19,Put,170,2021-05-07,8,7.25,7.63,8,7.5,1310,347,3.78,100.87%,-0.376654,2021-04-29
GME,176.19,Put,170,2021-04-30,1,1.22,1.46,1.7,1.5,2155,899,2.4,105.83%,-0.250335,2021-04-29
GME,189.95,Put,170,2021-09-24,3,0.91,1,1.09,0.99,843,206,4.09,103.82%,-0.110076,2021-09-21
GME,175.47,Put,170,2021-10-01,1,1.3,1.38,1.45,1.39,3040,1459,2.08,95.91%,-0.25588,2021-09-30
GME,156.44,Put,170,2021-04-23,8,25.1,25.75,26.4,25.78,673,128,5.26,189.57%,-0.561936,2021-04-15
GME,209.43,Put,170,2021-05-28,3,1.32,1.38,1.44,1.38,2959,1731,1.71,177.14%,-0.083901,2021-05-25
GME,177.77,Put,170,2021-04-30,3,4.55,4.65,4.75,4.8,1445,374,3.86,126.31%,-0.327203,2021-04-27
GME,173.59,Put,170,2021-05-07,7,7.3,7.73,8.15,7.3,535,354,1.51,94.71%,-0.410981,2021-04-30
GME,169.04,Put,170,2021-07-16,0,0.3,1.14,1.98,1.37,7037,2280,3.09,22.78%,-0.681709,2021-07-16
GME,162.2,Put,170,2021-05-07,4,13.2,13.63,14.05,14,602,354,1.7,138.55%,-0.599216,2021-05-03
GME,210.29,Put,170,2021-08-27,3,1.67,1.71,1.75,1.79,3325,342,9.72,190.42%,-0.093673,2021-08-24
GME,155.76,Put,170,2021-12-10,1,14.15,15.15,16.15,15.26,1708,912,1.87,158.91%,-0.843821,2021-12-09
GME,194.49,Put,170,2021-03-26,4,16.9,17.53,18.15,17.75,562,314,1.79,375.15%,N/A,2021-03-22
GME,177.81,Put,170,2021-12-10,3,8,8.35,8.7,8.75,760,595,1.28,188.64%,-0.363835,2021-12-07
GME,177.97,Put,170,2021-04-09,2,4.3,4.68,5.05,4.45,2695,1759,1.53,151.84%,-0.32135,2021-04-07
GME,173.65,Put,170,2021-12-10,2,10.65,10.68,10.7,10.65,1623,912,1.78,244.53%,-0.417653,2021-12-08
GME,183.83,Put,170,2021-10-22,8,2.08,2.27,2.46,2.23,505,403,1.25,68.06%,-0.204156,2021-10-14
GME,166.58,Put,170,2022-04-14,14,18.55,19.28,20,19.32,1134,277,4.09,133.92%,-0.478614,2022-03-31
GME,181.56,Put,170,2021-12-03,1,1.75,1.84,1.93,1.87,1561,934,1.67,162.11%,-0.206709,2021-12-02
GME,179.84,Put,170,2021-12-03,2,3.3,3.43,3.55,3.72,1628,186,8.75,141.75%,-0.277982,2021-12-01
GME,172.18,Put,170,2021-10-08,3,3.2,3.43,3.65,3.45,574,302,1.9,72.03%,-0.409861,2021-10-05
GME,196.21,Put,170,2021-12-03,3,0.72,0.87,1.01,0.88,603,186,3.24,120.37%,-0.085554,2021-11-30
GME,212.31,Put,170,2021-06-25,1,0.22,0.41,0.6,0.39,2006,1419,1.41,242.64%,-0.034883,2021-06-24
GME,183.75,Put,170,2021-03-26,1,9.2,9.4,9.6,9.4,1593,609,2.62,415.35%,N/A,2021-03-25
GME,172.12,Put,170,2021-10-08,1,1.1,1.31,1.52,1.36,1564,302,5.18,63.39%,-0.348176,2021-10-07
GME,247.55,Put,170,2021-11-26,4,0.13,0.15,0.16,0.43,1066,174,6.13,159.56%,-0.009819,2021-11-22
GME,194.46,Put,170,2021-04-01,2,4.7,5.18,5.65,5.41,1208,940,1.29,269.72%,N/A,2021-03-30
GME,180.67,Put,170,2021-05-21,3,2.8,2.95,3.1,2.85,3951,2942,1.34,109.12%,-0.253051,2021-05-18
GME,168.93,Put,170,2021-04-30,4,11,11.48,11.95,11.65,923,226,4.08,157.13%,-0.482498,2021-04-26
GME,170.73,Put,170,2022-04-08,4,10.05,10.33,10.6,10.47,520,328,1.59,152.40%,-0.457542,2022-04-04
GME,280.01,Put,170,2021-06-11,4,1.22,1.29,1.35,1.35,558,347,1.61,288.86%,-0.035814,2021-06-07
GME,164.37,Put,170,2021-04-23,4,14.15,15,15.85,15,794,202,3.93,171.77%,-0.538788,2021-04-19
GME,171.36,Put,170,2021-10-08,4,4.35,4.63,4.9,4.67,641,302,2.12,74.70%,-0.443893,2021-10-04
GME,202.75,Put,170,2021-09-10,7,2.63,2.72,2.8,2.75,649,271,2.39,127.73%,-0.139049,2021-09-03
GME,199,Put,170,2021-09-10,3,2.5,2.65,2.79,2.61,734,271,2.71,178.67%,-0.146051,2021-09-07
GME,225,Put,170,2021-02-05,4,27.4,28.92,30.45,28,597,243,2.46,525.14%,N/A,2021-02-01
GME,199.18,Put,170,2021-09-10,1,0.16,0.19,0.22,0.19,2928,1209,2.42,162.40%,-0.028323,2021-09-09
GME,220.4,Put,170,2021-07-02,10,3.7,3.93,4.15,4.4,606,401,1.51,153.72%,-0.125507,2021-06-22
GME,178.6,Put,170,2021-10-01,3,1.56,1.9,2.24,1.9,1614,763,2.12,80.69%,-0.238439,2021-09-28
GME,189.82,Put,170,2021-04-01,1,2.17,2.43,2.69,2.5,2005,1267,1.58,245.57%,N/A,2021-03-31
GME,218.24,Put,170,2021-09-17,17,4.55,4.78,5,4.85,987,702,1.41,124.11%,-0.143026,2021-08-31
GME,201.75,Put,170,2021-03-19,1,3.1,3.45,3.8,3.53,2000,1340,1.49,363.53%,N/A,2021-03-18
GME,220.14,Put,170,2021-03-19,4,17,17.75,18.5,17.65,1007,506,1.99,467.63%,N/A,2021-03-15
GME,202.83,Put,170,2021-07-09,7,1.07,1.16,1.25,1.24,828,515,1.61,100.17%,-0.08973,2021-07-02
GME,200.37,Put,170,2021-06-25,4,2.67,2.79,2.9,2.76,1202,567,2.12,162.05%,-0.145959,2021-06-21
GME,186.95,Put,170,2021-04-09,4,6.25,6.48,6.7,6.45,1605,693,2.32,177.95%,N/A,2021-04-05
GME,191.45,Put,170,2021-04-09,8,7.7,8.35,9,8.75,666,397,1.68,163.75%,N/A,2021-04-01
GME,169.04,Put,170,2021-07-23,7,8.15,8.58,9,8.8,1154,598,1.93,88.82%,-0.493786,2021-07-16
GME,218.24,Put,170,2021-10-15,45,12.75,13.23,13.7,13.15,944,107,8.82,117.59%,-0.2085,2021-08-31
GME,166.85,Put,170,2022-04-01,2,10.7,11.05,11.4,11.35,1902,710,2.68,195.08%,-0.522864,2022-03-30
GME,192.2,Put,170,2021-09-24,4,1.27,1.38,1.48,1.29,8338,206,40.48,104.31%,-0.11924,2021-09-20
GME,208.17,Put,170,2021-03-19,3,12.25,12.6,12.95,12.53,1321,765,1.73,405.84%,N/A,2021-03-16
GME,180.6,Put,170,2021-05-21,4,4.6,4.75,4.9,4.75,3922,256,15.32,124.20%,-0.29794,2021-05-17
GME,169.8,Put,170,2021-10-22,0,0.05,0.29,0.53,0.3,5499,1627,3.38,5.20%,-0.667772,2021-10-22
GME,191.18,Put,170,2021-07-23,3,1.39,1.5,1.61,1.34,1364,920,1.48,122.70%,-0.133219,2021-07-20
GME,199.56,Put,170,2021-07-09,3,0.7,0.73,0.76,0.75,1027,781,1.31,125.40%,-0.071165,2021-07-06
GME,202.83,Put,170,2021-07-09,7,1.07,1.16,1.25,1.24,828,515,1.61,100.17%,-0.08973,2021-07-05
GME,169.8,Put,170,2021-10-29,7,6.3,6.57,6.85,6.55,1146,566,2.02,68.75%,-0.485892,2021-10-22
GME,190.66,Put,170,2021-07-09,2,0.77,0.85,0.92,0.75,2196,1071,2.05,124.36%,-0.098162,2021-07-07
GME,166.58,Put,170,2022-04-01,1,7.15,7.58,8,7.81,1086,810,1.34,169.22%,-0.573466,2022-03-31
GME,181,Put,170,2021-04-01,6,18.35,18.58,18.8,18.8,1323,265,4.99,267.64%,N/A,2021-03-26
GME,165,Put,172.5,2022-04-01,0,4.2,6.93,9.65,8.5,726,362,2.01,101.87%,-0.792013,2022-04-01
GME,172.68,Put,172.5,2021-10-08,0,0.1,0.32,0.54,0.1,868,327,2.65,4.91%,-0.340607,2021-10-08
GME,178.1,Put,172.5,2021-10-15,4,2.82,3.01,3.2,3.14,602,128,4.7,75.05%,-0.327766,2021-10-08
GME,199.18,Put,172.5,2021-09-10,1,0.19,0.24,0.29,0.26,1316,1046,1.26,158.60%,-0.038046,2021-09-09
GME,176.19,Put,172.5,2021-04-30,1,1.94,2.37,2.8,2.18,698,337,2.07,102.72%,-0.337013,2021-04-29
GME,169.8,Put,172.5,2021-10-22,0,1.31,2.51,3.7,2.55,1449,644,2.25,58.55%,-0.692652,2021-10-22
GME,177.84,Put,172.5,2021-10-29,3,2.05,2.22,2.39,2.25,656,516,1.27,69.73%,-0.303603,2021-10-26
GME,176.79,Put,172.5,2021-05-28,7,6.35,6.55,6.75,6.68,637,146,4.36,89.79%,-0.397494,2021-05-21
GME,178.85,Put,172.5,2021-07-23,1,1.09,1.24,1.39,1.17,559,189,2.96,94.24%,-0.224311,2021-07-22
GME,189.48,Put,172.5,2021-10-01,4,0.63,0.72,0.8,0.7,683,251,2.72,72.14%,-0.100054,2021-09-27
GME,209.43,Put,172.5,2021-05-28,3,1.55,1.62,1.68,1.68,592,300,1.97,177.10%,-0.098765,2021-05-25
GME,175.82,Put,172.5,2021-10-15,3,2.74,2.92,3.1,3,732,492,1.49,70.91%,-0.371144,2021-10-12
GME,183.28,Put,175,2021-10-22,7,2.43,2.54,2.65,2.51,816,364,2.24,57.85%,-0.268509,2021-10-15
GME,191.18,Put,175,2021-07-23,3,2.12,2.34,2.57,2.35,1052,482,2.18,120.29%,-0.193369,2021-07-20
GME,170.26,Put,175,2021-04-09,1,8.2,8.85,9.5,8.75,3635,1073,3.39,168.98%,-0.604981,2021-04-08
GME,173.59,Put,175,2021-05-07,7,10.4,10.8,11.2,10.72,925,348,2.66,103.95%,-0.493681,2021-04-30
GME,200.37,Put,175,2021-06-25,4,3.6,3.7,3.8,3.7,671,396,1.69,159.87%,-0.185989,2021-06-21
GME,182.85,Put,175,2021-10-29,1,0.5,0.54,0.59,0.5,2388,1176,2.03,76.72%,-0.132867,2021-10-28
GME,190.66,Put,175,2021-07-09,2,1.04,1.18,1.31,1.15,1500,939,1.6,110.98%,-0.139077,2021-07-07
GME,220.14,Put,175,2021-03-19,4,18.75,19.38,20,19.5,782,563,1.39,465.53%,N/A,2021-03-15
GME,183.75,Put,175,2021-03-26,1,11.2,11.75,12.3,11.75,1504,744,2.02,421.17%,N/A,2021-03-25
GME,190.41,Put,175,2021-09-17,7,2.28,2.39,2.49,2.31,786,500,1.57,76.14%,-0.196749,2021-09-10
GME,179.84,Put,175,2021-12-03,2,4.5,5.08,5.65,5,657,195,3.37,136.76%,-0.374413,2021-12-01
GME,180.67,Put,175,2021-05-21,3,4.7,4.73,4.75,4.7,1553,1147,1.35,111.72%,-0.357353,2021-05-18
GME,162.2,Put,175,2021-05-07,4,16.35,17.08,17.8,17.29,970,348,2.79,135.93%,-0.678205,2021-05-03
GME,194.49,Put,175,2021-03-26,4,18.5,19.4,20.3,19.7,900,150,6,370.59%,N/A,2021-03-22
GME,180.01,Put,175,2021-05-28,4,5.5,5.85,6.2,5.99,1965,665,2.95,111.43%,-0.381939,2021-05-21
GME,181.56,Put,175,2021-12-03,1,2.5,2.73,2.96,2.85,945,195,4.85,148.37%,-0.304048,2021-12-02
GME,186.95,Put,175,2021-04-09,4,7.25,8.08,8.9,8.1,956,384,2.49,175.30%,N/A,2021-04-05
GME,209.43,Put,175,2021-06-04,10,4.95,5.45,5.95,5.3,781,285,2.74,137.31%,-0.182986,2021-05-25
GME,181.75,Put,175,2021-03-26,3,27.05,28,28.95,27.52,880,603,1.46,480.93%,N/A,2021-03-23
GME,208.17,Put,175,2021-03-19,3,13.55,14.3,15.05,13.9,1633,980,1.67,397.77%,N/A,2021-03-16
GME,203.4,Put,175,2021-09-17,4,0.48,0.56,0.64,0.55,2179,500,4.36,95.62%,-0.060256,2021-09-13
